date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:32:45	8360/8360	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:32:45%20GMT	https://www.classcentral.com/subject/statistics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/statistics.51.delayed	(from https://www.classcentral.com/)
00:32:46	8151/8151	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:32:46%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/foundations-of-mathematics	(from https://www.classcentral.com/)
00:32:49	762404/762404	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:32:48%20GMT	https://www.classcentral.com/subject/calculus	/home/mosee/Projects/withgpt/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
00:32:49	8423/8423	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:32:49%20GMT	https://www.classcentral.com/subject/discrete-mathematics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/discrete-mathematics.54.delayed	(from https://www.classcentral.com/)
00:32:51	742861/742861	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:32:51%20GMT	https://www.classcentral.com/subject/trigonometry	/home/mosee/Projects/withgpt/www.classcentral.com/subject/trigonometry.html	(from https://www.classcentral.com/)
00:32:52	8350/8350	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:32:52%20GMT	https://www.classcentral.com/subject/geometry	/home/mosee/Projects/withgpt/www.classcentral.com/subject/geometry.56.delayed	(from https://www.classcentral.com/)
00:32:52	8004/8004	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:32:52%20GMT	https://www.classcentral.com/subject/algebra	/home/mosee/Projects/withgpt/www.classcentral.com/subject/algebra	(from https://www.classcentral.com/)
00:32:55	744891/744891	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:32:54%20GMT	https://www.classcentral.com/subject/precalculus	/home/mosee/Projects/withgpt/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
00:32:55	8373/8373	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:32:55%20GMT	https://www.classcentral.com/subject/number-theory	/home/mosee/Projects/withgpt/www.classcentral.com/subject/number-theory.59.delayed	(from https://www.classcentral.com/)
00:32:55	8032/8032	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:32:55%20GMT	https://www.classcentral.com/subject/combinatorics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/combinatorics	(from https://www.classcentral.com/)
00:32:56	8396/8396	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:32:56%20GMT	https://www.classcentral.com/subject/mathematical-logic	/home/mosee/Projects/withgpt/www.classcentral.com/subject/mathematical-logic.5b.delayed	(from https://www.classcentral.com/)
00:32:59	648748/648748	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:32:59%20GMT	https://www.classcentral.com/subject/linear-programming	/home/mosee/Projects/withgpt/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
00:32:59	8446/8446	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:32:59%20GMT	https://www.classcentral.com/subject/management-and-leadership	/home/mosee/Projects/withgpt/www.classcentral.com/subject/management-and-leadership.5d.delayed	(from https://www.classcentral.com/)
00:33:01	803790/803790	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:01%20GMT	https://www.classcentral.com/subject/finance	/home/mosee/Projects/withgpt/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
00:33:01	8407/8407	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:01%20GMT	https://www.classcentral.com/subject/entrepreneurship	/home/mosee/Projects/withgpt/www.classcentral.com/subject/entrepreneurship.5f.delayed	(from https://www.classcentral.com/)
00:33:02	8016/8016	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:02%20GMT	https://www.classcentral.com/subject/marketing	/home/mosee/Projects/withgpt/www.classcentral.com/subject/marketing	(from https://www.classcentral.com/)
00:33:05	806014/806014	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:04%20GMT	https://www.classcentral.com/subject/strategic-management	/home/mosee/Projects/withgpt/www.classcentral.com/subject/strategic-management.html	(from https://www.classcentral.com/)
00:33:05	8410/8410	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:05%20GMT	https://www.classcentral.com/subject/industry-specific	/home/mosee/Projects/withgpt/www.classcentral.com/subject/industry-specific.62.delayed	(from https://www.classcentral.com/)
00:33:06	8110/8110	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:06%20GMT	https://www.classcentral.com/subject/business-intelligence	/home/mosee/Projects/withgpt/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
00:33:09	781439/781439	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:08%20GMT	https://www.classcentral.com/subject/accounting	/home/mosee/Projects/withgpt/www.classcentral.com/subject/accounting.html	(from https://www.classcentral.com/)
00:33:09	8383/8383	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:09%20GMT	https://www.classcentral.com/subject/human-resources	/home/mosee/Projects/withgpt/www.classcentral.com/subject/human-resources.65.delayed	(from https://www.classcentral.com/)
00:33:11	779457/779457	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:11%20GMT	https://www.classcentral.com/subject/project-management	/home/mosee/Projects/withgpt/www.classcentral.com/subject/project-management.html	(from https://www.classcentral.com/)
00:33:12	8316/8316	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:12%20GMT	https://www.classcentral.com/subject/sales	/home/mosee/Projects/withgpt/www.classcentral.com/subject/sales.67.delayed	(from https://www.classcentral.com/)
00:33:12	8063/8063	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:12%20GMT	https://www.classcentral.com/subject/design-thinking	/home/mosee/Projects/withgpt/www.classcentral.com/subject/design-thinking	(from https://www.classcentral.com/)
00:33:15	777334/777334	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:14%20GMT	https://www.classcentral.com/subject/business-software	/home/mosee/Projects/withgpt/www.classcentral.com/subject/business-software.html	(from https://www.classcentral.com/)
00:33:15	8404/8404	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:15%20GMT	https://www.classcentral.com/subject/risk-management	/home/mosee/Projects/withgpt/www.classcentral.com/subject/risk-management.6a.delayed	(from https://www.classcentral.com/)
00:33:16	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:16%20GMT	https://www.classcentral.com/subject/csr	/home/mosee/Projects/withgpt/www.classcentral.com/subject/csr	(from https://www.classcentral.com/)
00:33:19	744270/744270	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:18%20GMT	https://www.classcentral.com/subject/customer-service	/home/mosee/Projects/withgpt/www.classcentral.com/subject/customer-service.html	(from https://www.classcentral.com/)
00:33:19	8357/8357	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:19%20GMT	https://www.classcentral.com/subject/nonprofit	/home/mosee/Projects/withgpt/www.classcentral.com/subject/nonprofit.6d.delayed	(from https://www.classcentral.com/)
00:33:21	755049/755049	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:21%20GMT	https://www.classcentral.com/subject/innovation	/home/mosee/Projects/withgpt/www.classcentral.com/subject/innovation.html	(from https://www.classcentral.com/)
00:33:21	8429/8429	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:21%20GMT	https://www.classcentral.com/subject/operations-management	/home/mosee/Projects/withgpt/www.classcentral.com/subject/operations-management.6f.delayed	(from https://www.classcentral.com/)
00:33:22	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:22%20GMT	https://www.classcentral.com/subject/history	/home/mosee/Projects/withgpt/www.classcentral.com/subject/history	(from https://www.classcentral.com/)
00:33:25	782006/782006	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:24%20GMT	https://www.classcentral.com/subject/literature	/home/mosee/Projects/withgpt/www.classcentral.com/subject/literature.html	(from https://www.classcentral.com/)
00:33:25	8410/8410	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:25%20GMT	https://www.classcentral.com/subject/language-learning	/home/mosee/Projects/withgpt/www.classcentral.com/subject/language-learning.72.delayed	(from https://www.classcentral.com/)
00:33:26	8063/8063	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:26%20GMT	https://www.classcentral.com/subject/grammar-writing	/home/mosee/Projects/withgpt/www.classcentral.com/subject/grammar-writing	(from https://www.classcentral.com/)
00:33:29	796426/796426	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:28%20GMT	https://www.classcentral.com/subject/philosophy	/home/mosee/Projects/withgpt/www.classcentral.com/subject/philosophy.html	(from https://www.classcentral.com/)
00:33:29	8350/8350	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:29%20GMT	https://www.classcentral.com/subject/religion	/home/mosee/Projects/withgpt/www.classcentral.com/subject/religion.75.delayed	(from https://www.classcentral.com/)
00:33:31	794467/794467	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:31%20GMT	https://www.classcentral.com/subject/esl	/home/mosee/Projects/withgpt/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
00:33:32	8326/8326	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:31%20GMT	https://www.classcentral.com/subject/culture	/home/mosee/Projects/withgpt/www.classcentral.com/subject/culture.77.delayed	(from https://www.classcentral.com/)
00:33:32	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:32%20GMT	https://www.classcentral.com/subject/sports	/home/mosee/Projects/withgpt/www.classcentral.com/subject/sports	(from https://www.classcentral.com/)
00:33:35	751080/751080	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:34%20GMT	https://www.classcentral.com/subject/journalism	/home/mosee/Projects/withgpt/www.classcentral.com/subject/journalism.html	(from https://www.classcentral.com/)
00:33:35	8344/8344	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:35%20GMT	https://www.classcentral.com/subject/ethics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/ethics.7a.delayed	(from https://www.classcentral.com/)
00:33:35	8021/8021	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:35%20GMT	https://www.classcentral.com/subject/linguistics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/linguistics	(from https://www.classcentral.com/)
00:33:36	8313/8313	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:36%20GMT	https://www.classcentral.com/subject/food	/home/mosee/Projects/withgpt/www.classcentral.com/subject/food.7c.delayed	(from https://www.classcentral.com/)
00:33:39	740331/740331	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:38%20GMT	https://www.classcentral.com/subject/library-science	/home/mosee/Projects/withgpt/www.classcentral.com/subject/library-science.html	(from https://www.classcentral.com/)
00:33:39	8347/8347	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:39%20GMT	https://www.classcentral.com/subject/reading	/home/mosee/Projects/withgpt/www.classcentral.com/subject/reading.7e.delayed	(from https://www.classcentral.com/)
00:33:39	8090/8090	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:39%20GMT	https://www.classcentral.com/subject/crisis-management	/home/mosee/Projects/withgpt/www.classcentral.com/subject/crisis-management	(from https://www.classcentral.com/)
00:33:42	783114/783114	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:41%20GMT	https://www.classcentral.com/subject/electrical-engineering	/home/mosee/Projects/withgpt/www.classcentral.com/subject/electrical-engineering.html	(from https://www.classcentral.com/)
00:33:42	8455/8455	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:42%20GMT	https://www.classcentral.com/subject/mechanical-engineering	/home/mosee/Projects/withgpt/www.classcentral.com/subject/mechanical-engineering.81.delayed	(from https://www.classcentral.com/)
00:33:42	8090/8090	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:42%20GMT	https://www.classcentral.com/subject/civil-engineering	/home/mosee/Projects/withgpt/www.classcentral.com/subject/civil-engineering	(from https://www.classcentral.com/)
00:33:45	761365/761365	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:45%20GMT	https://www.classcentral.com/subject/robotics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/robotics.html	(from https://www.classcentral.com/)
00:33:45	8397/8397	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:45%20GMT	https://www.classcentral.com/subject/nanotechnology	/home/mosee/Projects/withgpt/www.classcentral.com/subject/nanotechnology.84.delayed	(from https://www.classcentral.com/)
00:33:46	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:46%20GMT	https://www.classcentral.com/subject/gis	/home/mosee/Projects/withgpt/www.classcentral.com/subject/gis	(from https://www.classcentral.com/)
00:33:49	761235/761235	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:49%20GMT	https://www.classcentral.com/subject/textiles	/home/mosee/Projects/withgpt/www.classcentral.com/subject/textiles.html	(from https://www.classcentral.com/)
00:33:49	8373/8373	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:49%20GMT	https://www.classcentral.com/subject/manufacturing	/home/mosee/Projects/withgpt/www.classcentral.com/subject/manufacturing.87.delayed	(from https://www.classcentral.com/)
00:33:51	752223/752223	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:51%20GMT	https://www.classcentral.com/subject/bim	/home/mosee/Projects/withgpt/www.classcentral.com/subject/bim.html	(from https://www.classcentral.com/)
00:33:52	8288/8288	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:51%20GMT	https://www.classcentral.com/subject/cad	/home/mosee/Projects/withgpt/www.classcentral.com/subject/cad.89.delayed	(from https://www.classcentral.com/)
00:33:52	8103/8103	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:52%20GMT	https://www.classcentral.com/subject/chemical-engineering	/home/mosee/Projects/withgpt/www.classcentral.com/subject/chemical-engineering	(from https://www.classcentral.com/)
00:33:55	763804/763804	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:54%20GMT	https://www.classcentral.com/subject/energy-systems	/home/mosee/Projects/withgpt/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
00:33:55	8430/8430	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:55%20GMT	https://www.classcentral.com/subject/aerospace-engineering	/home/mosee/Projects/withgpt/www.classcentral.com/subject/aerospace-engineering.8c.delayed	(from https://www.classcentral.com/)
00:33:56	8037/8037	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:56%20GMT	https://www.classcentral.com/subject/chemistry	/home/mosee/Projects/withgpt/www.classcentral.com/subject/chemistry	(from https://www.classcentral.com/)
00:33:59	781980/781980	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:33:58%20GMT	https://www.classcentral.com/subject/physics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/physics.html	(from https://www.classcentral.com/)
00:33:59	8452/8452	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:33:59%20GMT	https://www.classcentral.com/subject/environmental-science	/home/mosee/Projects/withgpt/www.classcentral.com/subject/environmental-science.8f.delayed	(from https://www.classcentral.com/)
00:34:01	766885/766885	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:01%20GMT	https://www.classcentral.com/subject/astronomy	/home/mosee/Projects/withgpt/www.classcentral.com/subject/astronomy.html	(from https://www.classcentral.com/)
00:34:02	8347/8347	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:02%20GMT	https://www.classcentral.com/subject/biology	/home/mosee/Projects/withgpt/www.classcentral.com/subject/biology.91.delayed	(from https://www.classcentral.com/)
00:34:02	8043/8043	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:02%20GMT	https://www.classcentral.com/subject/agriculture	/home/mosee/Projects/withgpt/www.classcentral.com/subject/agriculture	(from https://www.classcentral.com/)
00:34:05	754918/754918	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:04%20GMT	https://www.classcentral.com/subject/materials-science	/home/mosee/Projects/withgpt/www.classcentral.com/subject/materials-science.html	(from https://www.classcentral.com/)
00:34:05	8394/8394	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:05%20GMT	https://www.classcentral.com/subject/earth-science	/home/mosee/Projects/withgpt/www.classcentral.com/subject/earth-science.94.delayed	(from https://www.classcentral.com/)
00:34:06	8083/8083	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:06%20GMT	https://www.classcentral.com/subject/applied-science	/home/mosee/Projects/withgpt/www.classcentral.com/subject/applied-science	(from https://www.classcentral.com/)
00:34:09	741728/741728	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:08%20GMT	https://www.classcentral.com/subject/forensic-science	/home/mosee/Projects/withgpt/www.classcentral.com/subject/forensic-science.html	(from https://www.classcentral.com/)
00:34:09	8288/8288	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:09%20GMT	https://www.classcentral.com/subject/k12	/home/mosee/Projects/withgpt/www.classcentral.com/subject/k12.97.delayed	(from https://www.classcentral.com/)
00:34:12	777040/777040	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:11%20GMT	https://www.classcentral.com/subject/higher-education	/home/mosee/Projects/withgpt/www.classcentral.com/subject/higher-education.html	(from https://www.classcentral.com/)
00:34:12	8334/8334	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:12%20GMT	https://www.classcentral.com/subject/stem	/home/mosee/Projects/withgpt/www.classcentral.com/subject/stem.99.delayed	(from https://www.classcentral.com/)
00:34:13	8079/8079	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:13%20GMT	https://www.classcentral.com/subject/teacher-development	/home/mosee/Projects/withgpt/www.classcentral.com/subject/teacher-development	(from https://www.classcentral.com/)
00:34:16	761110/761110	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:15%20GMT	https://www.classcentral.com/subject/course-development	/home/mosee/Projects/withgpt/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
00:34:16	8407/8407	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:16%20GMT	https://www.classcentral.com/subject/online-education	/home/mosee/Projects/withgpt/www.classcentral.com/subject/online-education.9c.delayed	(from https://www.classcentral.com/)
00:34:16	8016/8016	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:16%20GMT	https://www.classcentral.com/subject/test-prep	/home/mosee/Projects/withgpt/www.classcentral.com/subject/test-prep	(from https://www.classcentral.com/)
00:34:19	739156/739156	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:18%20GMT	https://www.classcentral.com/subject/pedagogy	/home/mosee/Projects/withgpt/www.classcentral.com/subject/pedagogy.html	(from https://www.classcentral.com/)
00:34:19	8357/8357	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:19%20GMT	https://www.classcentral.com/subject/sociology	/home/mosee/Projects/withgpt/www.classcentral.com/subject/sociology.9f.delayed	(from https://www.classcentral.com/)
00:34:19	8037/8037	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:19%20GMT	https://www.classcentral.com/subject/economics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/economics	(from https://www.classcentral.com/)
00:34:22	809313/809313	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:21%20GMT	https://www.classcentral.com/subject/psychology	/home/mosee/Projects/withgpt/www.classcentral.com/subject/psychology.html	(from https://www.classcentral.com/)
00:34:22	8391/8391	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:22%20GMT	https://www.classcentral.com/subject/anthropology	/home/mosee/Projects/withgpt/www.classcentral.com/subject/anthropology.a2.delayed	(from https://www.classcentral.com/)
00:34:23	8090/8090	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:23%20GMT	https://www.classcentral.com/subject/political-science	/home/mosee/Projects/withgpt/www.classcentral.com/subject/political-science	(from https://www.classcentral.com/)
00:34:26	785184/785184	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:26%20GMT	https://www.classcentral.com/subject/law	/home/mosee/Projects/withgpt/www.classcentral.com/subject/law.html	(from https://www.classcentral.com/)
00:34:26	8376/8376	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:26%20GMT	https://www.classcentral.com/subject/urban-planning	/home/mosee/Projects/withgpt/www.classcentral.com/subject/urban-planning.a5.delayed	(from https://www.classcentral.com/)
00:34:28	761542/761542	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:27%20GMT	https://www.classcentral.com/subject/human-rights	/home/mosee/Projects/withgpt/www.classcentral.com/subject/human-rights.html	(from https://www.classcentral.com/)
00:34:28	8397/8397	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:28%20GMT	https://www.classcentral.com/subject/sustainability	/home/mosee/Projects/withgpt/www.classcentral.com/subject/sustainability.a7.delayed	(from https://www.classcentral.com/)
00:34:29	8040/8040	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:29%20GMT	https://www.classcentral.com/subject/governance	/home/mosee/Projects/withgpt/www.classcentral.com/subject/governance	(from https://www.classcentral.com/)
00:34:32	745777/745777	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:31%20GMT	https://www.classcentral.com/subject/archaeology	/home/mosee/Projects/withgpt/www.classcentral.com/subject/archaeology.html	(from https://www.classcentral.com/)
00:34:32	8363/8363	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:32%20GMT	https://www.classcentral.com/subject/social-work	/home/mosee/Projects/withgpt/www.classcentral.com/subject/social-work.aa.delayed	(from https://www.classcentral.com/)
00:34:33	7974/7974	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:33%20GMT	https://www.classcentral.com/subject/music	/home/mosee/Projects/withgpt/www.classcentral.com/subject/music	(from https://www.classcentral.com/)
00:34:36	791671/791671	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:35%20GMT	https://www.classcentral.com/subject/digital-media	/home/mosee/Projects/withgpt/www.classcentral.com/subject/digital-media.html	(from https://www.classcentral.com/)
00:34:36	8384/8384	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:36%20GMT	https://www.classcentral.com/subject/visual-arts	/home/mosee/Projects/withgpt/www.classcentral.com/subject/visual-arts.ad.delayed	(from https://www.classcentral.com/)
00:34:38	779507/779507	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:38%20GMT	https://www.classcentral.com/subject/design-and-creativity	/home/mosee/Projects/withgpt/www.classcentral.com/subject/design-and-creativity.html	(from https://www.classcentral.com/)
00:34:39	8376/8376	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:39%20GMT	https://www.classcentral.com/subject/bioinformatics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/bioinformatics.af.delayed	(from https://www.classcentral.com/)
00:34:39	8030/8030	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:39%20GMT	https://www.classcentral.com/subject/big-data	/home/mosee/Projects/withgpt/www.classcentral.com/subject/big-data	(from https://www.classcentral.com/)
00:34:42	751511/751511	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:41%20GMT	https://www.classcentral.com/subject/data-mining	/home/mosee/Projects/withgpt/www.classcentral.com/subject/data-mining.html	(from https://www.classcentral.com/)
00:34:42	8392/8392	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:42%20GMT	https://www.classcentral.com/subject/data-analysis	/home/mosee/Projects/withgpt/www.classcentral.com/subject/data-analysis.b2.delayed	(from https://www.classcentral.com/)
00:34:43	8097/8097	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:43%20GMT	https://www.classcentral.com/subject/data-visualization	/home/mosee/Projects/withgpt/www.classcentral.com/subject/data-visualization	(from https://www.classcentral.com/)
00:34:46	736734/736734	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:46%20GMT	https://www.classcentral.com/subject/jupyter	/home/mosee/Projects/withgpt/www.classcentral.com/subject/jupyter.html	(from https://www.classcentral.com/)
00:34:48	8084/8084	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:48%20GMT	https://www.classcentral.com/subject/web-development	/home/mosee/Projects/withgpt/www.classcentral.com/subject/web-development	(from https://www.classcentral.com/)
00:34:49	777245/777245	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:48%20GMT	https://www.classcentral.com/subject/mobile-development	/home/mosee/Projects/withgpt/www.classcentral.com/subject/mobile-development.html	(from https://www.classcentral.com/)
